IL_SMILES,Temperature(K),Pressure(mPa),xCO2(mole fraction)
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,0.5,0.0112
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,1.0,0.0227
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,2.5,0.0547
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,4.0,0.0855
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,5.5,0.114
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,4.99,0.105
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,2.0,0.0444
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,0.2,0.0037
CCCC[N+](CCCC)(CCCC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,298.15,0.08,0.0004
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],338.35,10.09,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],343.29,10.59,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],348.4,11.09,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],353.39,11.64,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],358.48,12.14,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],363.48,12.84,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],368.41,13.34,0.066
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],338.41,51.38,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],343.44,54.93,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],348.48,58.37,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],353.53,62.28,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],358.56,65.58,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],363.5,69.14,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],368.63,73.19,0.271
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],338.4,24.5,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],343.4,26.1,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],348.36,27.6,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],353.45,29.3,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],358.48,30.8,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],363.49,31.96,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],368.41,34.01,0.153
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],338.4,80.29,0.368
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],343.29,85.74,0.368
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],348.4,91.74,0.368
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],353.35,97.41,0.368
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],358.43,103.37,0.368
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],363.41,109.53,0.368
CCCC[N+](CCCC)(CCCC)C.COS(=O)(=O)[O-],368.45,115.28,0.368
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[C@H](COC(=O)[C@H](S(=O)(=O)[O-])C(=O)OC[C@H](CCCC)CC)CC,333.46,20.1,0.188
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[C@H](COC(=O)[C@H](S(=O)(=O)[O-])C(=O)OC[C@H](CCCC)CC)CC,333.46,41.6,0.474
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[C@H](COC(=O)[C@H](S(=O)(=O)[O-])C(=O)OC[C@H](CCCC)CC)CC,333.46,56.8,0.569
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[C@H](COC(=O)[C@H](S(=O)(=O)[O-])C(=O)OC[C@H](CCCC)CC)CC,333.46,66.0,0.685
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[C@H](COC(=O)[C@H](S(=O)(=O)[O-])C(=O)OC[C@H](CCCC)CC)CC,333.46,77.9,0.721
CCCC[N+](CCCC)(CCCC)CCCC.CCCC[C@H](COC(=O)[C@H](S(=O)(=O)[O-])C(=O)OC[C@H](CCCC)CC)CC,333.46,91.7,0.795
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,293.15,8.6,0.197
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,293.15,15.8,0.322
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,293.15,18.6,0.367
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,293.15,24.4,0.445
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,293.15,34.0,0.554
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,298.15,8.9,0.186
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,298.15,16.3,0.312
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,298.15,18.8,0.352
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,298.15,19.2,0.357
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,298.15,25.2,0.435
CCCCCCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,298.15,35.4,0.537
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,2.6,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,4.4,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,6.5,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,8.8,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,10.7,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,12.7,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,14.9,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,16.9,0.323
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,8.4,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,12.3,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,16.2,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,20.2,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,25.5,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,31.6,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,37.6,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,41.9,0.443
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,16.5,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,23.2,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,30.8,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,36.4,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,43.8,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,50.5,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,58.0,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,64.9,0.539
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,35.6,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,47.7,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,59.4,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,67.6,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,80.1,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,93.9,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,105.4,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,113.3,0.637
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,49.9,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,63.9,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,78.8,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,91.8,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,114.2,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,130.9,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,147.1,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,160.7,0.721
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,64.6,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,82.7,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,103.5,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,132.7,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,158.1,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,186.3,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,210.8,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,231.7,0.763
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,303.15,170.7,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,313.15,197.8,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,323.15,225.2,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,333.15,250.4,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,343.15,283.3,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,353.15,309.3,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,363.15,335.1,0.82
CCCCCCCCC[N+]1(C)CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,373.15,365.8,0.82
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,17.26,0.197
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,28.85,0.319
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,44.15,0.417
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,56.7,0.507
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,70.49,0.589
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,83.73,0.658
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.15,92.9,0.708
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,15.61,0.191
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,28.78,0.297
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,43.33,0.398
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,57.18,0.489
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,70.42,0.551
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,83.73,0.627
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.15,92.28,0.671
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,15.61,0.16
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,28.43,0.292
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,43.46,0.373
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,56.15,0.454
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,70.49,0.523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,84.14,0.605
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.15,93.73,0.651
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,308.22,5.71,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.11,6.21,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.13,6.77,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.23,7.36,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,328.14,7.96,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.12,8.57,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,338.16,9.21,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.11,9.86,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,348.2,10.54,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,353.17,11.23,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,358.13,11.93,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,363.12,12.64,0.1005
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,308.2,12.54,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.25,13.73,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.13,14.95,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.14,16.25,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,328.0,17.56,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.05,18.96,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,338.18,20.45,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.08,21.94,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,348.13,23.47,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,353.19,25.02,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,358.19,26.65,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,363.21,28.27,0.2
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,308.26,21.23,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.24,22.99,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.39,25.14,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.62,27.48,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,328.19,29.54,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.4,32.09,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,338.18,34.49,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.13,37.09,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.13,37.29,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,348.11,39.69,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,353.09,42.29,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,358.27,45.29,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,363.1,47.89,0.2992
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,309.16,34.52,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.18,37.53,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.11,40.92,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.25,44.71,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,328.13,48.71,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.12,52.71,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,336.47,55.31,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,338.12,56.91,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.13,61.5,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.12,61.9,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,348.12,65.9,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,348.24,65.9,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,353.3,70.9,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,358.25,75.7,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,363.29,80.9,0.4149
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,308.33,47.07,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.42,52.27,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,315.35,53.9,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.39,57.47,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.27,62.9,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,328.11,68.9,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,333.31,75.3,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,338.15,81.9,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,343.13,88.9,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,348.31,96.3,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,353.34,103.9,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,358.37,111.3,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,363.14,119.3,0.505
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,307.79,69.8,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.16,79.2,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.03,88.4,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,323.05,99.4,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,327.93,111.6,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,332.79,124.8,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,337.69,138.8,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,342.59,153.2,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,347.81,168.8,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,352.46,182.8,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,357.5,198.0,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,362.51,213.0,0.6019
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,308.25,268.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,313.08,295.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,318.03,320.4,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.87,344.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.86,344.4,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.92,344.8,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.9,345.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,327.87,368.8,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,332.79,392.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,337.69,414.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,342.61,435.6,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,347.68,456.8,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,352.57,476.8,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,357.52,496.4,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,362.35,515.0,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,362.44,515.4,0.7024
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.98,676.0,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,320.42,710.4,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,327.89,745.4,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,335.29,776.0,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,342.66,804.8,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,350.08,832.0,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,357.41,858.0,0.7523
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,49.0,0.4271
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,56.1,0.4571
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,63.4,0.4897
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,69.4,0.5222
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,75.1,0.5352
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,81.7,0.5683
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,87.0,0.584
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,322.15,87.2,0.5854
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,46.6,0.443
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,53.3,0.4748
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,60.2,0.5096
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,66.0,0.5335
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,71.4,0.5534
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,77.7,0.5803
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,82.5,0.6002
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,317.45,82.7,0.6057
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.45,44.1,0.4571
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.45,50.5,0.4839
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.45,57.0,0.5187
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.45,62.4,0.5461
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.45,67.4,0.5645
CCCCCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,312.45,73.5,0.589
